PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,2,2,2,0,8,8,8,9.220348200000444,,,,,,,,,,,,,,,9.186089299999367,9.220348200000444,9.27206649999971,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,2,2,2,0,9,9,9,9.303620700000465,,,,,,,,,,,,,,,9.273309399999562,9.303620700000465,9.384501700000328,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,21,white,0,2,2,2,0,10,10,10,9.420271900000444,,,,,,,,,,,,,,,9.385657099999662,9.420271900000444,9.469441899998856,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,23,blue,0,2,2,2,0,11,11,11,9.503416399998969,,,,,,,,,,,,,,,9.470468699999401,9.503416399998969,9.581255099999908,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,25,yellow,0,2,2,2,0,12,12,12,9.620339699999022,,,,,,,,,,,,,,,9.582686399999147,9.620339699999022,9.684914800000115,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,27,orange,0,2,2,2,0,13,13,13,9.719989999999598,,,,,,,,,,,,,,,9.685899500000232,9.719989999999598,9.76623219999965,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,29,brown,0,2,2,2,0,14,14,14,9.803270000000339,,,,,,,,,,,,,,,9.767553699999553,9.803270000000339,9.883915700000216,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,31,purple,0,2,2,2,0,15,15,15,9.920219999999972,,,,,,,,,,,,,,,9.885201799999777,9.920219999999972,9.967324600000211,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,33,green,0,2,2,2,0,16,16,16,10.00310890000037,,,,,,,,,,,,,,,9.968395100000635,10.00310890000037,10.083033400000204,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,35,red,0,2,2,2,0,17,17,17,10.119489000000613,,,,,,,,,,,,,,,10.08450239999911,10.119489000000613,10.167022199999337,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,37,white,0,2,2,2,0,18,18,18,10.203089399999953,,,,,,,,,,,,,,,10.168081199999506,10.203089399999953,10.28611439999986,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,39,blue,0,2,2,2,0,19,19,19,10.319558799999868,,,,,,,,,,,,,,,10.287381699999969,10.319558799999868,10.363583399999698,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,3,3,3,0,0,0,0,11.435100200000306,,,,,,,,,,,,10.36533210000016,10.418269699999655,11.365632499999265,11.398961700000655,11.435100200000306,11.481880699999238,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,3,3,3,0,1,1,1,11.518423999999868,,,,,,,,,,,,,,,11.48306489999959,11.518423999999868,11.566050800000085,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,3,3,3,0,2,2,2,11.601861900000586,,,,,,,,,,,,,,,11.567080499999065,11.601861900000586,11.680556699999215,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,3,3,3,0,3,3,3,11.718158399999083,,,,,,,,,,,,,,,11.682382099999813,11.718158399999083,11.762304699999731,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,3,3,3,0,4,4,4,11.80126779999955,,,,,,,,,,,,,,,11.763434299999062,11.80126779999955,11.881561500000316,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,3,3,3,0,5,5,5,11.917944999999236,,,,,,,,,,,,,,,11.882797299998856,11.917944999999236,11.96361479999905,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,3,3,3,0,6,6,6,12.001098900000216,,,,,,,,,,,,,,,11.965336899998874,12.001098900000216,12.081669900000634,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,3,3,3,0,7,7,7,12.117817899999864,,,,,,,,,,,,,,,12.082730599999195,12.117817899999864,12.16567810000015,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,3,3,3,0,8,8,8,12.201224799999181,,,,,,,,,,,,,,,12.166768699999011,12.201224799999181,12.279910699999164,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,3,3,3,0,9,9,9,12.317548299999544,,,,,,,,,,,,,,,12.281415699999343,12.317548299999544,12.36381959999926,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,21,white,0,3,3,3,0,10,10,10,12.400815499999226,,,,,,,,,,,,,,,12.365315699998973,12.400815499999226,12.480303500000446,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,23,blue,0,3,3,3,0,11,11,11,12.517435899999327,,,,,,,,,,,,,,,12.482467499999984,12.517435899999327,12.56599660000029,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,25,yellow,0,3,3,3,0,12,12,12,12.600974699998915,,,,,,,,,,,,,,,12.567045599998892,12.600974699998915,12.699808999999732,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,27,orange,0,3,3,3,0,13,13,13,12.734195799999725,,,,,,,,,,,,,,,12.700773700000354,12.734195799999725,12.783048600000257,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,29,brown,0,3,3,3,0,14,14,14,12.8174113999994,,,,,,,,,,,,,,,12.784460700000636,12.8174113999994,12.865632999999434,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,31,purple,0,3,3,3,0,15,15,15,12.901139999999941,,,,,,,,,,,,,,,12.866957899999761,12.901139999999941,12.98209769999994,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,33,green,0,3,3,3,0,16,16,16,13.017201200000272,,,,,,,,,,,,,,,12.983251899999232,13.017201200000272,13.066405899999154,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,35,red,0,3,3,3,0,17,17,17,13.100895300000047,,,,,,,,,,,,,,,13.067747400000371,13.100895300000047,13.187679499998922,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,37,white,0,3,3,3,0,18,18,18,13.234571900000446,,,,,,,,,,,,,,,13.189149699999689,13.234571900000446,13.296803600000203,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,39,blue,0,3,3,3,0,19,19,19,13.315596000000369,,,,,,,,,,,,,,,13.297280999999202,13.315596000000369,13.374453200000062,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,4,4,4,0,0,0,0,14.43230129999938,,,,,,,,,,,,13.375873499999216,13.432438800000455,14.381288399999903,14.410733900000196,14.43230129999938,14.479278499999054,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
