PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,FInalizacion.started,FinPrueba.started,FInalizacion.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,12,12,12,0,4,4,4,39.634199799998896,,,,,,,,,,,,,,,39.60747619999893,39.634199799998896,39.707065700000385,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,12,12,12,0,5,5,5,39.73396680000042,,,,,,,,,,,,,,,39.70738749999873,39.73396680000042,39.80695319999904,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,12,12,12,0,6,6,6,39.833827099999326,,,,,,,,,,,,,,,39.807247099999586,39.833827099999326,39.90706080000018,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,12,12,12,0,7,7,7,39.933845100000326,,,,,,,,,,,,,,,39.90737470000022,39.933845100000326,40.00735709999935,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,12,12,12,0,8,8,8,40.033370099999956,,,,,,,,,,,,,,,40.007705399999395,40.033370099999956,40.106876300000295,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,12,12,12,0,9,9,9,40.133712099999684,,,,,,,,,,,,,,,40.107168000000456,40.133712099999684,40.20705699999962,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,12,12,12,0,10,10,10,40.23358969999936,,,,,,,,,,,,,,,40.20734689999881,40.23358969999936,40.30671419999999,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,12,12,12,0,11,11,11,40.333428599999024,,,,,,,,,,,,,,,40.30700809999871,40.333428599999024,40.40728119999949,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,12,12,12,0,12,12,12,40.433564099999785,,,,,,,,,,,,,,,40.407662399999026,40.433564099999785,40.50708889999987,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,12,12,12,0,13,13,13,40.533404199999495,,,,,,,,,,,,,,,40.50738879999881,40.533404199999495,40.60652779999873,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,12,12,12,0,14,14,14,40.6333080000004,,,,,,,,,,,,,,,40.60687770000004,40.6333080000004,40.70611739999913,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,12,12,12,0,15,15,15,40.73323259999961,,,,,,,,,,,,,,,40.70642289999887,40.73323259999961,40.80651409999882,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,12,12,12,0,16,16,16,40.83341180000025,,,,,,,,,,,,,,,40.80687190000026,40.83341180000025,40.906396099999256,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,12,12,12,0,17,17,17,40.9330616999996,,,,,,,,,,,,,,,40.906760300000315,40.9330616999996,41.00702789999923,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,12,12,12,0,18,18,18,41.03281739999875,,,,,,,,,,,,,,,41.00732059999973,41.03281739999875,41.10623630000009,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,12,12,12,0,19,19,19,41.133061599999564,,,,,,,,,,,,,,,41.106554799998776,41.133061599999564,41.20628899999974,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,13,13,13,0,0,0,0,42.25461109999924,,,,,,,,,,,,41.20671279999988,41.23312160000023,42.20634979999886,42.22192290000021,42.25461109999924,42.302885799999785,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,13,13,13,0,1,1,1,42.329189099998985,,,,,,,,,,,,,,,42.30318889999944,42.329189099998985,42.43004949999886,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,13,13,13,0,2,2,2,42.44973579999896,,,,,,,,,,,,,,,42.43133139999918,42.44973579999896,42.50204440000016,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,13,13,13,0,3,3,3,42.51486540000042,,,,,,,,,,,,,,,42.50238199999876,42.51486540000042,42.601996899998994,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,13,13,13,0,4,4,4,42.61527869999918,,,,,,,,,,,,,,,42.60235019999891,42.61527869999918,42.70556690000012,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,13,13,13,0,5,5,5,42.7323892000004,,,,,,,,,,,,,,,42.70587820000037,42.7323892000004,42.823792199998934,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,13,13,13,0,6,6,6,42.84737150000001,,,,,,,,,,,,,,,42.82438499999989,42.84737150000001,42.90418680000039,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,13,13,13,0,7,7,7,42.9336172000003,,,,,,,,,,,,,,,42.90453399999933,42.9336172000003,43.003042299998924,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,13,13,13,0,8,8,8,43.016745699998864,,,,,,,,,,,,,,,43.00336040000002,43.016745699998864,43.10246290000032,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,13,13,13,0,9,9,9,43.115308299999015,,,,,,,,,,,,,,,43.10325219999868,43.115308299999015,43.20536189999984,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,13,13,13,0,10,10,10,43.233540499999435,,,,,,,,,,,,,,,43.20594639999945,43.233540499999435,43.3047717999998,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,13,13,13,0,11,11,11,43.332963499999096,,,,,,,,,,,,,,,43.30516159999934,43.332963499999096,43.40324909999981,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,13,13,13,0,12,12,12,43.4304161,,,,,,,,,,,,,,,43.40354639999896,43.4304161,43.501882799999294,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,13,13,13,0,13,13,13,43.51536959999976,,,,,,,,,,,,,,,43.50229969999964,43.51536959999976,43.602418799999214,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,13,13,13,0,14,14,14,43.61529650000011,,,,,,,,,,,,,,,43.60273889999917,43.61529650000011,43.704403800000364,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,13,13,13,0,15,15,15,43.73355139999876,,,,,,,,,,,,,,,43.704939499999455,43.73355139999876,43.80263240000022,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,13,13,13,0,16,16,16,43.83088189999944,,,,,,,,,,,,,,,43.80292779999945,43.83088189999944,43.90429159999985,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,13,13,13,0,17,17,17,43.95000599999912,,,,,,,,,,,,,,,43.904648499999894,43.95000599999912,44.023476799999116,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,13,13,13,0,18,18,18,44.05524759999935,,,,,,,,,,,,,,,44.02392449999934,44.05524759999935,44.12296559999959,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,13,13,13,0,19,19,19,44.146567899999354,,,,,,,,,,,,,,,44.12363770000047,44.146567899999354,44.21004869999888,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,14,14,14,0,0,0,0,45.23113809999995,,,,,,,,,,,,44.21052079999936,44.2303222999999,45.201821599999676,45.21634249999988,45.23113809999995,45.32213899999988,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,14,14,14,0,1,1,1,45.35070160000032,,,,,,,,,,,,,,,45.32257819999904,45.35070160000032,45.422215999999025,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,14,14,14,0,2,2,2,45.449569899999915,,,,,,,,,,,,,,,45.42256339999949,45.449569899999915,45.50563890000012,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,14,14,14,0,3,3,3,45.5316215999992,,,,,,,,,,,,,,,45.505966499998976,45.5316215999992,45.602192999998806,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,14,14,14,0,4,4,4,45.630450999999084,,,,,,,,,,,,,,,45.602530500000285,45.630450999999084,45.7034038999991,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,14,14,14,0,5,5,5,45.729131099998995,,,,,,,,,,,,,,,45.70373689999906,45.729131099998995,45.80383309999888,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,14,14,14,0,6,6,6,45.829404899999645,,,,,,,,,,,,,,,45.80410490000031,45.829404899999645,45.918498199998794,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,14,14,14,0,7,7,7,45.94834330000049,,,,,,,,,,,,,,,45.91881139999896,45.94834330000049,46.018930799999,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,14,14,14,0,8,8,8,46.049615599999015,,,,,,,,,,,,,,,46.01922209999975,46.049615599999015,46.10518400000001,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,14,14,14,0,9,9,9,46.129046899999594,,,,,,,,,,,,,,,46.105464700000084,46.129046899999594,46.216179199998805,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,14,14,14,0,10,10,10,46.23471529999915,,,,,,,,,,,,,,,46.21646200000032,46.23471529999915,46.30376400000023,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,14,14,14,0,11,11,11,46.33078849999947,,,,,,,,,,,,,,,46.30431139999928,46.33078849999947,46.40192989999923,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,14,14,14,0,12,12,12,46.42859010000029,,,,,,,,,,,,,,,46.40236360000017,46.42859010000029,46.50154939999993,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,14,14,14,0,13,13,13,46.5285058999998,,,,,,,,,,,,,,,46.501826800000345,46.5285058999998,46.602048499999,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,14,14,14,0,14,14,14,46.62826689999929,,,,,,,,,,,,,,,46.60234669999954,46.62826689999929,46.704518599999574,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,14,14,14,0,15,15,15,46.73419719999947,,,,,,,,,,,,,,,46.706604799999695,46.73419719999947,46.80251339999995,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,14,14,14,0,16,16,16,46.83392139999887,,,,,,,,,,,,,,,46.80285609999919,46.83392139999887,46.90225660000033,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,14,14,14,0,17,17,17,46.930777199999284,,,,,,,,,,,,,,,46.9025744999999,46.930777199999284,47.00120659999993,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,14,14,14,0,18,18,18,47.028012200000376,,,,,,,,,,,,,,,47.00157289999879,47.028012200000376,47.10054719999971,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,14,14,14,0,19,19,19,47.12781580000046,,,,,,,,,,,,,,,47.100932499999544,47.12781580000046,47.20166069999868,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,15,15,15,0,0,0,0,48.24551429999883,,,,,,,,,,,,47.202027799999996,47.23046489999979,48.21668270000009,48.23047369999949,48.24551429999883,48.3195839,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,15,15,15,0,1,1,1,48.34345779999967,,,,,,,,,,,,,,,48.32006369999908,48.34345779999967,48.40298409999923,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,15,15,15,0,2,2,2,48.4267650999991,,,,,,,,,,,,,,,48.403479499998866,48.4267650999991,48.57414129999961,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,15,15,15,0,3,3,3,48.596313799998825,,,,,,,,,,,,,,,48.57489749999877,48.596313799998825,48.61549070000001,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,15,15,15,0,4,4,4,48.64593760000025,,,,,,,,,,,,,,,48.6157635999989,48.64593760000025,48.72402460000012,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,15,15,15,0,5,5,5,48.74607490000017,,,,,,,,,,,,,,,48.72445289999996,48.74607490000017,48.80242709999948,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,15,15,15,0,6,6,6,48.83220119999896,,,,,,,,,,,,,,,48.80281769999965,48.83220119999896,48.922655999998824,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,15,15,15,0,7,7,7,48.95011720000002,,,,,,,,,,,,,,,48.92320519999885,48.95011720000002,49.00500069999907,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,15,15,15,0,8,8,8,49.0288733999987,,,,,,,,,,,,,,,49.005858499998794,49.0288733999987,49.116849099998944,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,15,15,15,0,9,9,9,49.14832569999999,,,,,,,,,,,,,,,49.11724770000001,49.14832569999999,49.20249440000043,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,15,15,15,0,10,10,10,49.22871809999924,,,,,,,,,,,,,,,49.20278589999907,49.22871809999924,49.3184956999994,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,15,15,15,0,11,11,11,49.342439699999886,,,,,,,,,,,,,,,49.318846199999825,49.342439699999886,49.4025445999996,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,15,15,15,0,12,12,12,49.42599709999922,,,,,,,,,,,,,,,49.40316039999925,49.42599709999922,49.502369399999225,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,15,15,15,0,13,13,13,49.530176700000084,,,,,,,,,,,,,,,49.50284029999966,49.530176700000084,49.60071070000049,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,15,15,15,0,14,14,14,49.627890699999625,,,,,,,,,,,,,,,49.60126019999916,49.627890699999625,49.71743719999904,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,15,15,15,0,15,15,15,49.74528529999952,,,,,,,,,,,,,,,49.718037799999365,49.74528529999952,49.81526279999889,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,15,15,15,0,16,16,16,49.844957299999805,,,,,,,,,,,,,,,49.81554349999897,49.844957299999805,49.918947399999524,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,15,15,15,0,17,17,17,49.946644699999524,,,,,,,,,,,,,,,49.92023440000048,49.946644699999524,50.01569000000018,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,15,15,15,0,18,18,18,50.04427980000037,,,,,,,,,,,,,,,50.01598779999949,50.04427980000037,50.11675079999986,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,15,15,15,0,19,19,19,50.18257249999988,,,,,,,,,,,,,,,50.11731529999997,50.18257249999988,50.2141515000003,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,16,16,16,0,0,0,0,51.26146030000018,,,,,,,,,,,,50.21447999999873,50.24368809999942,51.205884400000286,51.23296870000013,51.26146030000018,51.31334609999976,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,16,16,16,0,1,1,1,51.343796699999075,,,,,,,,,,,,,,,51.3136470999998,51.343796699999075,51.42877380000027,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,16,16,16,0,2,2,2,51.4603833000001,,,,,,,,,,,,,,,51.429414299998825,51.4603833000001,51.51411720000033,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,16,16,16,0,3,3,3,51.54395519999889,,,,,,,,,,,,,,,51.51443879999897,51.54395519999889,51.60114210000029,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,16,16,16,0,4,4,4,51.62776579999991,,,,,,,,,,,,,,,51.6022940999992,51.62776579999991,51.721946699999535,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,16,16,16,0,5,5,5,51.74488240000028,,,,,,,,,,,,,,,51.72275509999963,51.74488240000028,51.81485640000028,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,16,16,16,0,6,6,6,51.84225279999919,,,,,,,,,,,,,,,51.8151958999988,51.84225279999919,51.914259199998924,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,16,16,16,0,7,7,7,51.94303799999943,,,,,,,,,,,,,,,51.91463239999939,51.94303799999943,52.03053980000004,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,16,16,16,0,8,8,8,52.06025679999948,,,,,,,,,,,,,,,52.03099099999963,52.06025679999948,52.113908499999525,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,16,16,16,0,9,9,9,52.14269229999991,,,,,,,,,,,,,,,52.11432749999949,52.14269229999991,52.2038565999992,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,16,16,16,0,10,10,10,52.22592470000018,,,,,,,,,,,,,,,52.20444739999948,52.22592470000018,52.314147299999604,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
