PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,FInalizacion.started,FinPrueba.started,FInalizacion.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,0,8,8,8,28.171230699999796,,,,,,,,,,,,,,,28.14571109999997,28.171230699999796,28.254243499999575,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,8,8,8,0,9,9,9,28.287983300000633,,,,,,,,,,,,,,,28.25536210000064,28.287983300000633,28.33731970000008,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,8,8,8,0,10,10,10,28.371006400000624,,,,,,,,,,,,,,,28.33849569999984,28.371006400000624,28.450279300001057,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,8,8,8,0,11,11,11,28.487857899999653,,,,,,,,,,,,,,,28.451915200001167,28.487857899999653,28.53448500000013,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,8,8,8,0,12,12,12,28.57085890000053,,,,,,,,,,,,,,,28.535818700000164,28.57085890000053,28.652392699999837,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,8,8,8,0,13,13,13,28.687306800000442,,,,,,,,,,,,,,,28.653410200000508,28.687306800000442,28.734096000000136,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,8,8,8,0,14,14,14,28.77072810000027,,,,,,,,,,,,,,,28.735310500000196,28.77072810000027,28.85111970000071,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,8,8,8,0,15,15,15,28.887137400000938,,,,,,,,,,,,,,,28.852312500001062,28.887137400000938,28.934573900000032,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,8,8,8,0,16,16,16,28.970425800000157,,,,,,,,,,,,,,,28.935716600000887,28.970425800000157,29.05056180000065,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,8,8,8,0,17,17,17,29.08754829999998,,,,,,,,,,,,,,,29.051875299999665,29.08754829999998,29.150228900000002,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,8,8,8,0,18,18,18,29.186910700000226,,,,,,,,,,,,,,,29.15140650000103,29.186910700000226,29.235095199999705,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,8,8,8,0,19,19,19,29.270448400000532,,,,,,,,,,,,,,,29.236216299999796,29.270448400000532,29.350095100000544,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,9,9,9,0,0,0,0,30.419075499999963,,,,,,,,,,,,29.351583499999833,29.387297999999646,30.35030689999985,30.384013500000947,30.419075499999963,30.431901600000856,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,9,9,9,0,1,1,1,30.469035399999484,,,,,,,,,,,,,,,30.43346829999973,30.469035399999484,30.54960050000045,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,9,9,9,0,2,2,2,30.586002000000008,,,,,,,,,,,,,,,30.550906599999507,30.586002000000008,30.632943000000523,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,9,9,9,0,3,3,3,30.668998799999827,,,,,,,,,,,,,,,30.63438959999985,30.668998799999827,30.749299500001143,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,9,9,9,0,4,4,4,30.785794600000372,,,,,,,,,,,,,,,30.750777400000516,30.785794600000372,30.83283980000124,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,9,9,9,0,5,5,5,30.868772800000443,,,,,,,,,,,,,,,30.83399509999981,30.868772800000443,30.949630299999626,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,9,9,9,0,6,6,6,30.985372799999823,,,,,,,,,,,,,,,30.950756500000352,30.985372799999823,31.032299800001056,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,9,9,9,0,7,7,7,31.06896290000077,,,,,,,,,,,,,,,31.033536000000822,31.06896290000077,31.130201500000112,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,9,9,9,0,8,8,8,31.168977499999528,,,,,,,,,,,,,,,31.132014200000413,31.168977499999528,31.24636660000033,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,0,9,9,9,31.285064200001216,,,,,,,,,,,,,,,31.247397000001,31.285064200001216,31.329422599999816,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,9,9,9,0,10,10,10,31.368480900000577,,,,,,,,,,,,,,,31.330368000000817,31.368480900000577,31.448724100000618,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,9,9,9,0,11,11,11,31.48498649999965,,,,,,,,,,,,,,,31.44991839999966,31.48498649999965,31.529292999999598,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,9,9,9,0,12,12,12,31.568935499999498,,,,,,,,,,,,,,,31.530275099999926,31.568935499999498,31.648016900000584,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,9,9,9,0,13,13,13,31.684765199999674,,,,,,,,,,,,,,,31.649374300001,31.684765199999674,31.731445900000836,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,9,9,9,0,14,14,14,31.768026400000963,,,,,,,,,,,,,,,31.732851700000538,31.768026400000963,31.84876340000119,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,9,9,9,0,15,15,15,31.88457550000021,,,,,,,,,,,,,,,31.849869699999545,31.88457550000021,31.929631799999697,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,9,9,9,0,16,16,16,31.967762100000982,,,,,,,,,,,,,,,31.93129770000087,31.967762100000982,32.04889209999965,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,9,9,9,0,17,17,17,32.08463699999993,,,,,,,,,,,,,,,32.05003930000021,32.08463699999993,32.146528700001,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,9,9,9,0,18,18,18,32.184157499999856,,,,,,,,,,,,,,,32.147742900000594,32.184157499999856,32.22957590000078,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,9,9,9,0,19,19,19,32.267332700001134,,,,,,,,,,,,,,,32.23128999999972,32.267332700001134,32.34813380000014,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,10,10,10,0,0,0,0,33.41660700000102,,,,,,,,,,,,32.34944130000076,32.384307100001024,33.350220700000136,33.383415700000114,33.41660700000102,33.43082200000026,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,10,10,10,0,1,1,1,33.46674900000107,,,,,,,,,,,,,,,33.431879200001276,33.46674900000107,33.54581010000038,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,10,10,10,0,2,2,2,33.58303569999953,,,,,,,,,,,,,,,33.547614000000976,33.58303569999953,33.63176829999975,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,10,10,10,0,3,3,3,33.66661469999963,,,,,,,,,,,,,,,33.63287029999992,33.66661469999963,33.744805800000904,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,10,10,10,0,4,4,4,33.782837599999766,,,,,,,,,,,,,,,33.74763510000048,33.782837599999766,33.83083120000083,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,10,10,10,0,5,5,5,33.86655840000094,,,,,,,,,,,,,,,33.831967399999485,33.86655840000094,33.94640860000072,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,10,10,10,0,6,6,6,33.98275670000112,,,,,,,,,,,,,,,33.94763090000015,33.98275670000112,34.02927269999964,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,10,10,10,0,7,7,7,34.06611830000111,,,,,,,,,,,,,,,34.03036830000019,34.06611830000111,34.16112989999965,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,10,10,10,0,8,8,8,34.1993309999998,,,,,,,,,,,,,,,34.162896300000284,34.1993309999998,34.24646270000085,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,10,10,10,0,9,9,9,34.2824813999996,,,,,,,,,,,,,,,34.247691500000656,34.2824813999996,34.32822000000124,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,10,10,10,0,10,10,10,34.365784699999494,,,,,,,,,,,,,,,34.330173000000286,34.365784699999494,34.44655650000095,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,10,10,10,0,11,11,11,34.483086500000354,,,,,,,,,,,,,,,34.44777350000004,34.483086500000354,34.52845789999992,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,10,10,10,0,12,12,12,34.56588750000083,,,,,,,,,,,,,,,34.53119180000067,34.56588750000083,34.629758299999594,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,10,10,10,0,13,13,13,34.665631300000314,,,,,,,,,,,,,,,34.631005500001265,34.665631300000314,34.76264530000117,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,10,10,10,0,14,14,14,34.798954500000036,,,,,,,,,,,,,,,34.76431030000094,34.798954500000036,34.8473496000006,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,10,10,10,0,15,15,15,34.88187939999989,,,,,,,,,,,,,,,34.84842709999975,34.88187939999989,34.96345339999971,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,10,10,10,0,16,16,16,34.99872610000057,,,,,,,,,,,,,,,34.96439240000109,34.99872610000057,35.04530859999977,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,10,10,10,0,17,17,17,35.08179240000027,,,,,,,,,,,,,,,35.04645700000037,35.08179240000027,35.145822399999815,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,10,10,10,0,18,18,18,35.181594400000904,,,,,,,,,,,,,,,35.14693710000029,35.181594400000904,35.22909830000026,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,10,10,10,0,19,19,19,35.26505739999993,,,,,,,,,,,,,,,35.230189699999755,35.26505739999993,35.34508620000088,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,11,11,11,0,0,0,0,36.39700410000114,,,,,,,,,,,,35.34641350000129,35.381500499999675,36.345545300000595,36.37591969999994,36.39700410000114,36.44187150000107,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,11,11,11,0,1,1,1,36.463677600000665,,,,,,,,,,,,,,,36.44315640000059,36.463677600000665,36.54421680000087,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,11,11,11,0,2,2,2,36.58117730000049,,,,,,,,,,,,,,,36.545881400001235,36.58117730000049,36.65624510000089,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,11,11,11,0,3,3,3,36.67996110000058,,,,,,,,,,,,,,,36.6572157999999,36.67996110000058,36.77199070000097,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,11,11,11,0,4,4,4,36.81436190000022,,,,,,,,,,,,,,,36.775479500000074,36.81436190000022,36.83867240000109,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,11,11,11,0,5,5,5,36.87975809999989,,,,,,,,,,,,,,,36.840103100001215,36.87975809999989,36.95145650000086,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,11,11,11,0,6,6,6,36.980469000000085,,,,,,,,,,,,,,,36.9519693000002,36.980469000000085,37.06179119999979,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,11,11,11,0,7,7,7,37.09722750000037,,,,,,,,,,,,,,,37.062793999999485,37.09722750000037,37.156251899999916,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,11,11,11,0,8,8,8,37.17982040000061,,,,,,,,,,,,,,,37.15751730000011,37.17982040000061,37.22697049999988,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,11,11,11,0,9,9,9,37.26291990000027,,,,,,,,,,,,,,,37.22829780000029,37.26291990000027,37.34126370000013,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,11,11,11,0,10,10,10,37.379404299999806,,,,,,,,,,,,,,,37.3428270000004,37.379404299999806,37.45771799999966,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,11,11,11,0,11,11,11,37.47951970000031,,,,,,,,,,,,,,,37.45928120000099,37.47951970000031,37.5565344000006,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,11,11,11,0,12,12,12,37.59622769999987,,,,,,,,,,,,,,,37.557469800000035,37.59622769999987,37.64021959999991,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,11,11,11,0,13,13,13,37.66274760000124,,,,,,,,,,,,,,,37.641333499999746,37.66274760000124,37.741118600000846,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,11,11,11,0,14,14,14,37.779432799999995,,,,,,,,,,,,,,,37.742507099999784,37.779432799999995,37.85681790000126,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,31,purple,0,11,11,11,0,15,15,15,37.87954239999999,,,,,,,,,,,,,,,37.85790749999978,37.87954239999999,37.95744720000039,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,33,green,0,11,11,11,0,16,16,16,37.97892429999956,,,,,,,,,,,,,,,37.958856500001275,37.97892429999956,38.05676250000033,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,35,red,0,11,11,11,0,17,17,17,38.07910310000079,,,,,,,,,,,,,,,38.05770940000002,38.07910310000079,38.12759410000035,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,37,white,0,11,11,11,0,18,18,18,38.162547600000835,,,,,,,,,,,,,,,38.128566900000806,38.162547600000835,38.24308790000032,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,39,blue,0,11,11,11,0,19,19,19,38.279065900000205,,,,,,,,,,,,,,,38.244460199999594,38.279065900000205,38.35927000000083,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,12,12,12,0,0,0,0,39.394838100000925,,,,,,,,,,,,38.36077490000025,38.39603449999959,39.34053649999987,39.369017500001064,39.394838100000925,39.438810300000114,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,12,12,12,0,1,1,1,39.46148280000125,,,,,,,,,,,,,,,39.4395882000008,39.46148280000125,39.558513400001175,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,12,12,12,0,2,2,2,39.59561659999963,,,,,,,,,,,,,,,39.559432600000946,39.59561659999963,39.63464690000001,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,12,12,12,0,3,3,3,39.66244279999955,,,,,,,,,,,,,,,39.63512980000087,39.66244279999955,39.73687869999958,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,12,12,12,0,4,4,4,39.77780800000073,,,,,,,,,,,,,,,39.73737880000044,39.77780800000073,39.8511481000005,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,12,12,12,0,5,5,5,39.88964230000056,,,,,,,,,,,,,,,39.85206440000002,39.88964230000056,39.95455000000038,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,12,12,12,0,6,6,6,40.00414819999969,,,,,,,,,,,,,,,39.956181800000195,40.00414819999969,40.07525750000059,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,12,12,12,0,7,7,7,40.111237600000095,,,,,,,,,,,,,,,40.076549200000954,40.111237600000095,40.12786220000089,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,12,12,12,0,8,8,8,40.16031470000053,,,,,,,,,,,,,,,40.12896490000094,40.16031470000053,40.23983600000065,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,12,12,12,0,9,9,9,40.27740400000039,,,,,,,,,,,,,,,40.241035799999736,40.27740400000039,40.34213129999989,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,21,white,0,12,12,12,0,10,10,10,40.37894700000106,,,,,,,,,,,,,,,40.34354180000082,40.37894700000106,40.45884930000102,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,23,blue,0,12,12,12,0,11,11,11,40.494380199999796,,,,,,,,,,,,,,,40.46043060000011,40.494380199999796,40.538709700000254,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,25,yellow,0,12,12,12,0,12,12,12,40.576963200001046,,,,,,,,,,,,,,,40.53959639999994,40.576963200001046,40.65551460000097,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,27,orange,0,12,12,12,0,13,13,13,40.693957299999965,,,,,,,,,,,,,,,40.65644690000045,40.693957299999965,40.73834050000005,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
None,29,brown,0,12,12,12,0,14,14,14,40.776754900000014,,,,,,,,,,,,,,,40.73967480000101,40.776754900000014,40.85493470000074,,,,012346,001,2024-04-28_12h41.59.549,ArchivoPrueba,2024.1.1,None,2024-04-28 12h42.11.651648 -0500,
