PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,On.stopped,CondicionOn.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,25,yellow,0,12,12,12,0,12,12,12,46.16179329999977,,,,,,,,,,,,,,,46.126558199999636,46.208607000000484,46.16179329999977,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,12,12,12,0,13,13,13,46.245052600001145,,,,,,,,,,,,,,,46.210088100000576,46.32670800000051,46.245052600001145,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,12,12,12,0,14,14,14,46.36168159999943,,,,,,,,,,,,,,,46.32829010000023,46.4067842000004,46.36168159999943,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,12,12,12,0,15,15,15,46.44499619999988,,,,,,,,,,,,,,,46.40770390000034,46.52328599999964,46.44499619999988,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,12,12,12,0,16,16,16,46.56147659999988,,,,,,,,,,,,,,,46.52445170000101,46.609250900000916,46.56147659999988,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,12,12,12,0,17,17,17,46.64481019999948,,,,,,,,,,,,,,,46.61064570000053,46.723862500000905,46.64481019999948,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,12,12,12,0,18,18,18,46.76152080000065,,,,,,,,,,,,,,,46.72523379999984,46.80802070000027,46.76152080000065,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,12,12,12,0,19,19,19,46.84488080000119,,,,,,,,,,,,,,,46.809360999999626,46.92593359999955,46.84488080000119,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,13,13,13,0,0,0,0,47.97685310000088,,,,,,,,,,,,46.92776360000062,46.977565200000754,47.91078750000088,47.94574289999946,48.044202200000655,47.97685310000088,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,13,13,13,0,1,1,1,48.07687830000032,,,,,,,,,,,,,,,48.04511420000017,48.122307999999975,48.07687830000032,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,13,13,13,0,2,2,2,48.160657399999764,,,,,,,,,,,,,,,48.124063499999465,48.208033400000204,48.160657399999764,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,13,13,13,0,3,3,3,48.24335749999955,,,,,,,,,,,,,,,48.209335600000486,48.32496050000009,48.24335749999955,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,13,13,13,0,4,4,4,48.35959019999973,,,,,,,,,,,,,,,48.326408799999626,48.40745319999951,48.35959019999973,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,13,13,13,0,5,5,5,48.44369740000002,,,,,,,,,,,,,,,48.40876440000102,48.524499500001184,48.44369740000002,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,13,13,13,0,6,6,6,48.55948759999956,,,,,,,,,,,,,,,48.525690000000395,48.60676280000007,48.55948759999956,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,13,13,13,0,7,7,7,48.64281250000022,,,,,,,,,,,,,,,48.60881169999993,48.72482560000026,48.64281250000022,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,13,13,13,0,8,8,8,48.759770800001206,,,,,,,,,,,,,,,48.7261438000005,48.806284100000994,48.759770800001206,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,13,13,13,0,9,9,9,48.84285640000053,,,,,,,,,,,,,,,48.80779330000041,48.92529889999969,48.84285640000053,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,13,13,13,0,10,10,10,48.95905440000024,,,,,,,,,,,,,,,48.92674970000007,49.008009799999854,48.95905440000024,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,13,13,13,0,11,11,11,49.042663500000344,,,,,,,,,,,,,,,49.00942709999981,49.12261340000077,49.042663500000344,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,13,13,13,0,12,12,12,49.159175400000095,,,,,,,,,,,,,,,49.124005900001066,49.20845790000021,49.159175400000095,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,13,13,13,0,13,13,13,49.24245139999948,,,,,,,,,,,,,,,49.20986470000025,49.32201800000075,49.24245139999948,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,13,13,13,0,14,14,14,49.358933100000286,,,,,,,,,,,,,,,49.323691300000064,49.44024890000037,49.358933100000286,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,13,13,13,0,15,15,15,49.47563430000082,,,,,,,,,,,,,,,49.4417910000011,49.5239461000001,49.47563430000082,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,13,13,13,0,16,16,16,49.558817299999646,,,,,,,,,,,,,,,49.52519460000076,49.63975390000087,49.558817299999646,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,13,13,13,0,17,17,17,49.67536310000105,,,,,,,,,,,,,,,49.641046200000346,49.723981000001004,49.67536310000105,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,13,13,13,0,18,18,18,49.758803500000795,,,,,,,,,,,,,,,49.72607869999956,49.83938880000096,49.758803500000795,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,13,13,13,0,19,19,19,49.875405700000556,,,,,,,,,,,,,,,49.84083289999944,49.92305599999963,49.875405700000556,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,14,14,14,0,0,0,0,50.97448720000102,,,,,,,,,,,,49.92434210000101,49.974988400001166,50.90840170000047,50.94912320000003,51.02783099999942,50.97448720000102,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,14,14,14,0,1,1,1,51.05778040000041,,,,,,,,,,,,,,,51.02916379999988,51.13714830000026,51.05778040000041,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,14,14,14,0,2,2,2,51.17362030000004,,,,,,,,,,,,,,,51.13862789999985,51.21948979999979,51.17362030000004,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,14,14,14,0,3,3,3,51.25742920000084,,,,,,,,,,,,,,,51.22104539999964,51.33747770000082,51.25742920000084,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,14,14,14,0,4,4,4,51.373979699999836,,,,,,,,,,,,,,,51.33923270000014,51.42520110000078,51.373979699999836,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,14,14,14,0,5,5,5,51.45769230000042,,,,,,,,,,,,,,,51.426536700000725,51.50902769999993,51.45769230000042,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,14,14,14,0,6,6,6,51.54080150000118,,,,,,,,,,,,,,,51.51011550000112,51.62529960000029,51.54080150000118,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,14,14,14,0,7,7,7,51.65710059999947,,,,,,,,,,,,,,,51.62646710000081,51.70770040000025,51.65710059999947,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,14,14,14,0,8,8,8,51.74073280000084,,,,,,,,,,,,,,,51.708984099999725,51.827808000000005,51.74073280000084,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,14,14,14,0,9,9,9,51.87367640000048,,,,,,,,,,,,,,,51.82888749999984,51.9259777999996,51.87367640000048,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,14,14,14,0,10,10,10,51.957271299999775,,,,,,,,,,,,,,,51.92724790000102,52.01076590000048,51.957271299999775,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,14,14,14,0,11,11,11,52.0558946000001,,,,,,,,,,,,,,,52.012302200000704,52.137083900001016,52.0558946000001,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,14,14,14,0,12,12,12,52.15565779999997,,,,,,,,,,,,,,,52.138270600000396,52.23213880000003,52.15565779999997,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,14,14,14,0,13,13,13,52.255993099999614,,,,,,,,,,,,,,,52.23280580000028,52.32940000000053,52.255993099999614,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,14,14,14,0,14,14,14,52.35560000000078,,,,,,,,,,,,,,,52.33000560000073,52.41175699999985,52.35560000000078,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,14,14,14,0,15,15,15,52.43932510000013,,,,,,,,,,,,,,,52.41269570000077,52.52131349999945,52.43932510000013,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,14,14,14,0,16,16,16,52.5558731000001,,,,,,,,,,,,,,,52.522822500000984,52.63749380000081,52.5558731000001,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,14,14,14,0,17,17,17,52.67295449999983,,,,,,,,,,,,,,,52.63867720000053,52.72142560000066,52.67295449999983,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,14,14,14,0,18,18,18,52.75648790000014,,,,,,,,,,,,,,,52.72290070000054,52.83565959999942,52.75648790000014,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,14,14,14,0,19,19,19,52.87225980000039,,,,,,,,,,,,,,,52.837691200000336,52.920742000000246,52.87225980000039,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,15,15,15,0,0,0,0,53.98844420000023,,,,,,,,,,,,52.92262529999971,52.97227990000101,53.918706100001145,53.95451350000076,54.041909900000974,53.98844420000023,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,15,15,15,0,1,1,1,54.071842299999844,,,,,,,,,,,,,,,54.04279400000087,54.117922600000384,54.071842299999844,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,15,15,15,0,2,2,2,54.15500330000032,,,,,,,,,,,,,,,54.1193887999998,54.2352948000007,54.15500330000032,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,15,15,15,0,3,3,3,54.27136160000009,,,,,,,,,,,,,,,54.2366832000007,54.31834660000095,54.27136160000009,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,15,15,15,0,4,4,4,54.35456560000057,,,,,,,,,,,,,,,54.31989799999974,54.43531890000122,54.35456560000057,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,15,15,15,0,5,5,5,54.4710326000004,,,,,,,,,,,,,,,54.436482799999794,54.51864159999968,54.4710326000004,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,15,15,15,0,6,6,6,54.55481580000014,,,,,,,,,,,,,,,54.51979250000113,54.63566019999962,54.55481580000014,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,15,15,15,0,7,7,7,54.670788999999786,,,,,,,,,,,,,,,54.63749749999988,54.71919979999984,54.670788999999786,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,15,15,15,0,8,8,8,54.75411809999969,,,,,,,,,,,,,,,54.72045550000075,54.83752950000053,54.75411809999969,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,15,15,15,0,9,9,9,54.87120610000056,,,,,,,,,,,,,,,54.838712300001134,54.91649590000088,54.87120610000056,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,15,15,15,0,10,10,10,54.95395110000027,,,,,,,,,,,,,,,54.91766129999996,55.03909170000043,54.95395110000027,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,15,15,15,0,11,11,11,55.07110250000005,,,,,,,,,,,,,,,55.04025279999951,55.119555900000705,55.07110250000005,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,15,15,15,0,12,12,12,55.15374979999979,,,,,,,,,,,,,,,55.12073899999996,55.233871599999475,55.15374979999979,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,15,15,15,0,13,13,13,55.27035230000001,,,,,,,,,,,,,,,55.2352819000007,55.31745450000017,55.27035230000001,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,15,15,15,0,14,14,14,55.353651600000376,,,,,,,,,,,,,,,55.319110100001126,55.43447870000091,55.353651600000376,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,15,15,15,0,15,15,15,55.47021380000115,,,,,,,,,,,,,,,55.43576740000026,55.516548100000364,55.47021380000115,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,15,15,15,0,16,16,16,55.55387150000024,,,,,,,,,,,,,,,55.517580499999895,55.635560599999735,55.55387150000024,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,15,15,15,0,17,17,17,55.670063699999446,,,,,,,,,,,,,,,55.63667280000118,55.716243900000336,55.670063699999446,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,15,15,15,0,18,18,18,55.75346030000037,,,,,,,,,,,,,,,55.71777040000052,55.83333119999952,55.75346030000037,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,15,15,15,0,19,19,19,55.87006040000051,,,,,,,,,,,,,,,55.83482250000088,55.91579939999974,55.87006040000051,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,16,16,16,0,0,0,0,57.02608660000078,,,,,,,,,,,,55.91728340000009,55.95372210000096,56.92930499999966,56.96674359999997,57.05423370000062,57.02608660000078,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,16,16,16,0,1,1,1,57.10515429999941,,,,,,,,,,,,,,,57.05616940000073,57.11922720000075,57.10515429999941,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,16,16,16,0,2,2,2,57.15582600000016,,,,,,,,,,,,,,,57.12054139999964,57.22060930000043,57.15582600000016,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,16,16,16,0,3,3,3,57.25243010000122,,,,,,,,,,,,,,,57.22185890000037,57.33375200000046,57.25243010000122,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,16,16,16,0,4,4,4,57.36914120000074,,,,,,,,,,,,,,,57.33512069999961,57.42126070000086,57.36914120000074,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,16,16,16,0,5,5,5,57.4525162000009,,,,,,,,,,,,,,,57.42245399999956,57.53509979999944,57.4525162000009,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,16,16,16,0,6,6,6,57.56890290000047,,,,,,,,,,,,,,,57.53659080000034,57.621097799999916,57.56890290000047,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,16,16,16,0,7,7,7,57.65213210000002,,,,,,,,,,,,,,,57.622131699999954,57.73307019999993,57.65213210000002,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,16,16,16,0,8,8,8,57.768945699999676,,,,,,,,,,,,,,,57.73522630000116,57.8201724999999,57.768945699999676,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,16,16,16,0,9,9,9,57.851912100000845,,,,,,,,,,,,,,,57.82140369999979,57.9360901,57.851912100000845,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,16,16,16,0,10,10,10,57.968564900000274,,,,,,,,,,,,,,,57.93740989999969,58.01899410000078,57.968564900000274,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,16,16,16,0,11,11,11,58.05236010000044,,,,,,,,,,,,,,,58.02016560000084,58.12017800000103,58.05236010000044,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,16,16,16,0,12,12,12,58.15114600000015,,,,,,,,,,,,,,,58.12144720000106,58.23062220000065,58.15114600000015,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,16,16,16,0,13,13,13,58.26766090000092,,,,,,,,,,,,,,,58.231906799999706,58.31495890000042,58.26766090000092,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,16,16,16,0,14,14,14,58.35134570000082,,,,,,,,,,,,,,,58.31648760000098,58.434976800001095,58.35134570000082,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,16,16,16,0,15,15,15,58.46793290000096,,,,,,,,,,,,,,,58.43635170000016,58.54272739999942,58.46793290000096,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,16,16,16,0,16,16,16,58.58790729999964,,,,,,,,,,,,,,,58.54447340000115,58.608175800000026,58.58790729999964,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,16,16,16,0,17,17,17,58.65356109999993,,,,,,,,,,,,,,,58.60930039999948,58.71867510000084,58.65356109999993,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,16,16,16,0,18,18,18,58.750979700000244,,,,,,,,,,,,,,,58.7199228999998,58.835155799999484,58.750979700000244,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,16,16,16,0,19,19,19,58.86752879999949,,,,,,,,,,,,,,,58.836329800000385,58.91915809999955,58.86752879999949,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,17,17,17,0,0,0,0,60.00000039999941,,,,,,,,,,,,58.92053140000098,58.967960300000414,59.9329656000009,59.97053930000038,60.01877340000101,60.00000039999941,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
