PreguntaOn,PreguntaOff,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,On.started,CondicionOn.started,On.stopped,Off.started,CondicionOff.started,Off.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,21,white,0,12,12,12,0,10,10,10,44.855965700000525,,,,,,,,,,,,,,,44.82547770000383,44.855965700000525,44.93765430000349,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,12,12,12,0,11,11,11,44.989732499998354,,,,,,,,,,,,,,,44.93976800000382,44.989732499998354,45.01753660000395,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,12,12,12,0,12,12,12,45.055679999997665,,,,,,,,,,,,,,,45.01886740000191,45.055679999997665,45.13649440000154,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,12,12,12,0,13,13,13,45.18907610000315,,,,,,,,,,,,,,,45.13850850000017,45.18907610000315,45.208886899999925,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,12,12,12,0,14,14,14,45.23885899999732,,,,,,,,,,,,,,,45.21038050000061,45.23885899999732,45.303698600000644,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,12,12,12,0,15,15,15,45.339054099997156,,,,,,,,,,,,,,,45.30495420000079,45.339054099997156,45.4097569000005,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,12,12,12,0,16,16,16,45.45517230000405,,,,,,,,,,,,,,,45.41111040000396,45.45517230000405,45.52288150000095,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,12,12,12,0,17,17,17,45.58824910000112,,,,,,,,,,,,,,,45.52406730000075,45.58824910000112,45.6114557999972,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,12,12,12,0,18,18,18,45.655187500000466,,,,,,,,,,,,,,,45.61281510000117,45.655187500000466,45.708149400001275,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,12,12,12,0,19,19,19,45.73859739999898,,,,,,,,,,,,,,,45.70947700000397,45.73859739999898,45.80374419999862,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,13,13,13,0,0,0,0,46.922013600000355,,,,,,,,,,,,45.80507940000098,45.85497000000032,46.79992160000256,46.87173910000274,46.922013600000355,46.953717500000494,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,13,13,13,0,1,1,1,47.00617900000361,,,,,,,,,,,,,,,46.955419700003404,47.00617900000361,47.042290800003684,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,13,13,13,0,2,2,2,47.087872199997946,,,,,,,,,,,,,,,47.04488690000289,47.087872199997946,47.145383900002344,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,13,13,13,0,3,3,3,47.18709939999826,,,,,,,,,,,,,,,47.15315920000285,47.18709939999826,47.22748110000248,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,13,13,13,0,4,4,4,47.28786820000096,,,,,,,,,,,,,,,47.23219870000321,47.28786820000096,47.3223152999999,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,13,13,13,0,5,5,5,47.37099809999927,,,,,,,,,,,,,,,47.3242900999976,47.37099809999927,47.402054600002884,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,13,13,13,0,6,6,6,47.453634299999976,,,,,,,,,,,,,,,47.40401389999897,47.453634299999976,47.567517399998906,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,13,13,13,0,7,7,7,47.60259000000224,,,,,,,,,,,,,,,47.570153200002096,47.60259000000224,47.6194794999974,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,13,13,13,0,8,8,8,47.65284690000408,,,,,,,,,,,,,,,47.62045870000293,47.65284690000408,47.75002310000127,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,13,13,13,0,9,9,9,47.786975200004235,,,,,,,,,,,,,,,47.75142700000288,47.786975200004235,47.812866599997506,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,13,13,13,0,10,10,10,47.85428749999846,,,,,,,,,,,,,,,47.814802200002305,47.85428749999846,47.955276499997126,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,13,13,13,0,11,11,11,48.00560950000363,,,,,,,,,,,,,,,47.95715030000429,48.00560950000363,48.03806610000174,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,13,13,13,0,12,12,12,48.0872440000021,,,,,,,,,,,,,,,48.040213699998276,48.0872440000021,48.12342340000032,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,13,13,13,0,13,13,13,48.187048600004346,,,,,,,,,,,,,,,48.125566299997445,48.187048600004346,48.2213339000009,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,13,13,13,0,14,14,14,48.26991319999797,,,,,,,,,,,,,,,48.223337499999616,48.26991319999797,48.30338060000213,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,13,13,13,0,15,15,15,48.353122300002724,,,,,,,,,,,,,,,48.30544070000178,48.353122300002724,48.44901579999714,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,13,13,13,0,16,16,16,48.503639499998826,,,,,,,,,,,,,,,48.45092370000202,48.503639499998826,48.53924150000239,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,13,13,13,0,17,17,17,48.586497500000405,,,,,,,,,,,,,,,48.5414843000035,48.586497500000405,48.61805379999714,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,13,13,13,0,18,18,18,48.670461499998055,,,,,,,,,,,,,,,48.62086270000145,48.670461499998055,48.70787759999803,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,13,13,13,0,19,19,19,48.75371730000188,,,,,,,,,,,,,,,48.710296299999754,48.75371730000188,48.848299700002826,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,14,14,14,0,0,0,0,49.985083500003384,,,,,,,,,,,,48.85074639999948,48.919759900003555,49.85053119999793,49.92058520000137,,49.93456090000109,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,14,14,14,0,1,1,1,49.985083500003384,,,,,,,,,,,,,,,49.93673890000355,49.985083500003384,50.01656650000223,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,14,14,14,0,2,2,2,50.100968899998406,,,,,,,,,,,,,,,50.018110299999535,50.100968899998406,50.12190959999862,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,14,14,14,0,3,3,3,50.167966400003934,,,,,,,,,,,,,,,50.12484530000074,50.167966400003934,50.245235700000194,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,14,14,14,0,4,4,4,50.284605400003784,,,,,,,,,,,,,,,50.24650069999916,50.284605400003784,50.308332900000096,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,14,14,14,0,5,5,5,50.35184229999868,,,,,,,,,,,,,,,50.31000309999945,50.35184229999868,50.44828240000061,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,14,14,14,0,6,6,6,50.50097410000308,,,,,,,,,,,,,,,50.44991509999818,50.50097410000308,50.526192700002866,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,14,14,14,0,7,7,7,50.567680400003155,,,,,,,,,,,,,,,50.52867069999775,50.567680400003155,50.64148009999917,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,14,14,14,0,8,8,8,50.71774949999963,,,,,,,,,,,,,,,50.644002300003194,50.71774949999963,50.742116699999315,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,14,14,14,0,9,9,9,50.78464130000066,,,,,,,,,,,,,,,50.743775100003404,50.78464130000066,50.815705300003174,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,14,14,14,0,10,10,10,50.867955699999584,,,,,,,,,,,,,,,50.8180674000032,50.867955699999584,50.90217069999926,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,14,14,14,0,11,11,11,50.98499299999821,,,,,,,,,,,,,,,50.90415170000051,50.98499299999821,51.01073129999713,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,14,14,14,0,12,12,12,51.050586700002896,,,,,,,,,,,,,,,51.012391399999615,51.050586700002896,51.13153830000374,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,14,14,14,0,13,13,13,51.18377699999837,,,,,,,,,,,,,,,51.133449900000414,51.18377699999837,51.20704739999928,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,14,14,14,0,14,14,14,51.250370900001144,,,,,,,,,,,,,,,51.20906500000274,51.250370900001144,51.33555260000139,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,14,14,14,0,15,15,15,51.38378620000003,,,,,,,,,,,,,,,51.337774500003434,51.38378620000003,51.41721680000046,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,14,14,14,0,16,16,16,51.46768829999928,,,,,,,,,,,,,,,51.419365100002324,51.46768829999928,51.55076640000334,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,14,14,14,0,17,17,17,51.63225329999841,,,,,,,,,,,,,,,51.55289630000334,,51.59908259999793,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,14,14,14,0,18,18,18,51.63225329999841,,,,,,,,,,,,,,,51.60267000000022,51.63225329999841,51.74872960000357,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,14,14,14,0,19,19,19,51.800494700000854,,,,,,,,,,,,,,,51.75035529999877,51.800494700000854,51.834389100004046,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,15,15,15,0,0,0,0,52.9167540999988,,,,,,,,,,,,51.83662480000203,51.91721730000427,52.81217440000182,52.87295180000365,52.9167540999988,52.94425980000233,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,15,15,15,0,1,1,1,52.9822942000028,,,,,,,,,,,,,,,52.94598660000338,52.9822942000028,53.01365639999858,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,15,15,15,0,2,2,2,53.06710690000182,,,,,,,,,,,,,,,53.01644859999942,53.06710690000182,53.10071279999829,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,15,15,15,0,3,3,3,53.16716430000088,,,,,,,,,,,,,,,53.102818899998965,53.16716430000088,53.224052600002324,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,15,15,15,0,4,4,4,53.28560689999722,,,,,,,,,,,,,,,53.22878700000001,53.28560689999722,53.32911150000291,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,15,15,15,0,5,5,5,53.38174900000013,,,,,,,,,,,,,,,53.33215850000124,53.38174900000013,53.39877120000165,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,15,15,15,0,6,6,6,53.43304999999964,,,,,,,,,,,,,,,53.40006320000248,53.43304999999964,53.53893560000142,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,15,15,15,0,7,7,7,53.66603149999719,,,,,,,,,,,,,,,53.54184499999974,,53.59989050000149,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,15,15,15,0,8,8,8,53.66603149999719,,,,,,,,,,,,,,,53.60205500000302,53.66603149999719,53.70406200000434,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,15,15,15,0,9,9,9,53.76486619999923,,,,,,,,,,,,,,,53.70614090000163,53.76486619999923,53.79715759999817,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,15,15,15,0,10,10,10,53.8491559000031,,,,,,,,,,,,,,,53.799538699997356,53.8491559000031,53.94835839999723,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,15,15,15,0,11,11,11,54.000202800001716,,,,,,,,,,,,,,,53.95085780000227,54.000202800001716,54.046170800000255,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,15,15,15,0,12,12,12,54.12074859999848,,,,,,,,,,,,,,,54.049314399999275,54.12074859999848,54.16269360000297,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,15,15,15,0,13,13,13,54.196855700000015,,,,,,,,,,,,,,,54.163514400002896,54.196855700000015,54.20723040000303,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,15,15,15,0,14,14,14,54.2310037999996,,,,,,,,,,,,,,,54.20802949999779,54.2310037999996,54.31059439999808,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,15,15,15,0,15,15,15,54.36496189999889,,,,,,,,,,,,,,,54.31268439999985,54.36496189999889,54.396415700000944,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,15,15,15,0,16,16,16,54.448686600000656,,,,,,,,,,,,,,,54.3986040000018,54.448686600000656,54.569741699997394,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,15,15,15,0,17,17,17,54.69895940000424,,,,,,,,,,,,,,,54.57681020000018,,54.6085127999977,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,15,15,15,0,18,18,18,54.69895940000424,,,,,,,,,,,,,,,54.61485830000311,54.69895940000424,54.71955700000399,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,15,15,15,0,19,19,19,54.74664270000358,,,,,,,,,,,,,,,54.72029969999858,54.74664270000358,54.82890469999984,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,16,16,16,0,0,0,0,56.018811599999026,,,,,,,,,,,,54.83031779999874,54.88034979999793,55.82101759999932,55.882322899997234,56.018811599999026,56.093174399997224,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,16,16,16,0,1,1,1,56.194169800000964,,,,,,,,,,,,,,,56.09540510000079,,56.14407930000016,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,16,16,16,0,2,2,2,56.194169800000964,,,,,,,,,,,,,,,56.1460023000036,,56.158218299999135,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,16,16,16,0,3,3,3,56.194169800000964,,,,,,,,,,,,,,,56.159505000003264,56.194169800000964,56.20238880000397,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,16,16,16,0,4,4,4,56.263005200002226,,,,,,,,,,,,,,,56.2028924000042,56.263005200002226,56.30078379999759,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,16,16,16,0,5,5,5,56.32825420000154,,,,,,,,,,,,,,,56.30131470000197,56.32825420000154,56.43337640000391,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,16,16,16,0,6,6,6,56.463022900003125,,,,,,,,,,,,,,,56.434578500004136,56.463022900003125,56.52476800000295,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,16,16,16,0,7,7,7,56.562226800000644,,,,,,,,,,,,,,,56.52587250000215,56.562226800000644,56.62858530000085,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,16,16,16,0,8,8,8,56.66250500000024,,,,,,,,,,,,,,,56.6301089999979,56.66250500000024,56.708823400003894,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,16,16,16,0,9,9,9,56.74571480000304,,,,,,,,,,,,,,,56.70996079999895,56.74571480000304,56.820563300003414,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,21,white,0,16,16,16,0,10,10,10,56.86179500000435,,,,,,,,,,,,,,,56.822292700002436,56.86179500000435,56.910671400000865,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,23,blue,0,16,16,16,0,11,11,11,56.945699100004276,,,,,,,,,,,,,,,56.91242290000082,56.945699100004276,57.02372740000283,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,25,yellow,0,16,16,16,0,12,12,12,57.06214149999869,,,,,,,,,,,,,,,57.024625600002764,57.06214149999869,57.11112370000046,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,27,orange,0,16,16,16,0,13,13,13,57.14564919999975,,,,,,,,,,,,,,,57.112861800000246,57.14564919999975,57.227379299998574,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,29,brown,0,16,16,16,0,14,14,14,57.26189049999812,,,,,,,,,,,,,,,57.22846500000014,57.26189049999812,57.311436000003596,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,31,purple,0,16,16,16,0,15,15,15,57.34521030000178,,,,,,,,,,,,,,,57.31245460000355,57.34521030000178,57.394661400001496,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,16,16,16,0,16,16,16,57.4291544000007,,,,,,,,,,,,,,,57.39573389999714,57.4291544000007,57.51077600000281,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,35,red,0,16,16,16,0,17,17,17,57.54581010000402,,,,,,,,,,,,,,,57.5119537999999,57.54581010000402,57.62814629999775,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,37,white,0,16,16,16,0,18,18,18,57.662336200002756,,,,,,,,,,,,,,,57.629100500002096,57.662336200002756,57.71187610000197,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,39,blue,0,16,16,16,0,19,19,19,57.745600000002014,,,,,,,,,,,,,,,57.71331289999944,57.745600000002014,57.826698800003214,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
None,33,green,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,205319,001,2024-04-28_19h06.23.784,ArchivoPrueba,2024.1.1,None,2024-04-28 19h06.38.729961 -0500,
,,,,,,,,,,,57.87896670000191,,,,,,,,,,,,57.82800220000354,57.87896670000191,,,,,,,,,,,,
