PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,CondicionOn.stopped,CondicionOff.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,31,purple,4,0,80,0,0,15,15,15,245.1531941000003,,,,,,,,,,,,,,,245.14014530000077,245.1531941000003,245.23967680000078,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,4,0,80,0,0,16,16,16,245.25338660000034,,,,,,,,,,,,,,,245.2399660000001,245.25338660000034,245.33970810000028,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,4,0,80,0,0,17,17,17,245.3533750000006,,,,,,,,,,,,,,,245.33998510000038,245.3533750000006,245.4400787000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,4,0,80,0,0,18,18,18,245.4671526000002,,,,,,,,,,,,,,,245.4403643000005,245.4671526000002,245.54013860000032,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,4,0,80,0,0,19,19,19,245.56710930000008,,,,,,,,,,,,,,,245.54039700000067,245.56710930000008,245.63956159999998,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,4,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,4,1,81,1,0,0,0,0,246.66613100000086,,,,,,,,,,,,245.64002290000008,245.6670782000001,246.6391246000003,246.6498001,246.66613100000086,246.73904720000064,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,4,1,81,1,0,1,1,1,246.76591520000056,,,,,,,,,,,,,,,246.73931580000044,246.76591520000056,246.83886930000062,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,4,1,81,1,0,2,2,2,246.86587770000006,,,,,,,,,,,,,,,246.83913740000025,246.86587770000006,246.93894490000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,4,1,81,1,0,3,3,3,246.96589270000004,,,,,,,,,,,,,,,246.93923470000027,246.96589270000004,247.0385470000001,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,4,1,81,1,0,4,4,4,247.0657985000007,,,,,,,,,,,,,,,247.03888610000013,247.0657985000007,247.13817720000043,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,4,1,81,1,0,5,5,5,247.15157799999997,,,,,,,,,,,,,,,247.1384663000008,247.15157799999997,247.2378976,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,4,1,81,1,0,6,6,6,247.25153320000027,,,,,,,,,,,,,,,247.23816710000028,247.25153320000027,247.3381876000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,4,1,81,1,0,7,7,7,247.35118970000076,,,,,,,,,,,,,,,247.33846560000075,247.35118970000076,247.437997,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,4,1,81,1,0,8,8,8,247.45101969999996,,,,,,,,,,,,,,,247.43830380000054,247.45101969999996,247.53850020000027,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,4,1,81,1,0,9,9,9,247.56531500000074,,,,,,,,,,,,,,,247.53896410000016,247.56531500000074,247.63802040000064,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,4,1,81,1,0,10,10,10,247.65096070000072,,,,,,,,,,,,,,,247.6383078000008,247.65096070000072,247.73791060000076,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,4,1,81,1,0,11,11,11,247.76510290000078,,,,,,,,,,,,,,,247.73817580000014,247.76510290000078,247.83820990000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,4,1,81,1,0,12,12,12,247.86492030000045,,,,,,,,,,,,,,,247.83850350000012,247.86492030000045,247.93796250000014,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,4,1,81,1,0,13,13,13,247.96530040000016,,,,,,,,,,,,,,,247.93826330000047,247.96530040000016,248.03782640000009,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,4,1,81,1,0,14,14,14,248.06484590000036,,,,,,,,,,,,,,,248.03809530000035,248.06484590000036,248.1377779000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,4,1,81,1,0,15,15,15,248.16471710000042,,,,,,,,,,,,,,,248.13804270000037,248.16471710000042,248.23713710000084,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,4,1,81,1,0,16,16,16,248.2506226000005,,,,,,,,,,,,,,,248.2374337000001,248.2506226000005,248.33984780000083,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,4,1,81,1,0,17,17,17,248.36424930000067,,,,,,,,,,,,,,,248.34028990000024,248.36424930000067,248.43938620000063,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,4,1,81,1,0,18,18,18,248.46415680000064,,,,,,,,,,,,,,,248.4398407000008,248.46415680000064,248.53923200000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,4,1,81,1,0,19,19,19,248.56405190000078,,,,,,,,,,,,,,,248.53971030000048,248.56405190000078,248.63945460000014,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,4,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,4,2,82,2,0,0,0,0,249.67969630000061,,,,,,,,,,,,248.6400988000005,248.66402170000038,249.6527874000003,249.6624122000003,249.67969630000061,249.7528301000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,4,2,82,2,0,1,1,1,249.7658633000001,,,,,,,,,,,,,,,249.7530981,249.7658633000001,249.85299120000036,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,4,2,82,2,0,2,2,2,249.86589130000084,,,,,,,,,,,,,,,249.85325620000003,249.86589130000084,249.9375383000006,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,4,2,82,2,0,3,3,3,249.9630418000006,,,,,,,,,,,,,,,249.9379888000003,249.9630418000006,250.05295530000058,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,4,2,82,2,0,4,4,4,250.07974530000047,,,,,,,,,,,,,,,250.05322100000012,250.07974530000047,250.15229050000016,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,4,2,82,2,0,5,5,5,250.1796473000004,,,,,,,,,,,,,,,250.1526831000001,250.1796473000004,250.25203260000035,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,4,2,82,2,0,6,6,6,250.26548060000005,,,,,,,,,,,,,,,250.25232630000028,250.26548060000005,250.35262990000047,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,4,2,82,2,0,7,7,7,250.37947410000015,,,,,,,,,,,,,,,250.3529737000008,250.37947410000015,250.45255630000065,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,4,2,82,2,0,8,8,8,250.47930800000086,,,,,,,,,,,,,,,250.45281800000066,250.47930800000086,250.55222250000043,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,4,2,82,2,0,9,9,9,250.5793644000005,,,,,,,,,,,,,,,250.55252010000004,250.5793644000005,250.6518812000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,4,2,82,2,0,10,10,10,250.66512600000078,,,,,,,,,,,,,,,250.65225370000007,250.66512600000078,250.75145340000017,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,4,2,82,2,0,11,11,11,250.76492970000072,,,,,,,,,,,,,,,250.75171880000016,250.76492970000072,250.8519825000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,4,2,82,2,0,12,12,12,250.87903350000033,,,,,,,,,,,,,,,250.8522834000005,250.87903350000033,250.95185480000055,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,4,2,82,2,0,13,13,13,250.96483510000053,,,,,,,,,,,,,,,250.95220060000065,250.96483510000053,251.05199070000072,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,4,2,82,2,0,14,14,14,251.06467780000003,,,,,,,,,,,,,,,251.05225530000007,251.06467780000003,251.15156920000027,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,4,2,82,2,0,15,15,15,251.16490370000065,,,,,,,,,,,,,,,251.15183240000079,251.16490370000065,251.25118100000054,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,4,2,82,2,0,16,16,16,251.26468000000023,,,,,,,,,,,,,,,251.2514996,251.26468000000023,251.35162650000075,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,4,2,82,2,0,17,17,17,251.36440800000037,,,,,,,,,,,,,,,251.35192370000004,251.36440800000037,251.45120230000066,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,4,2,82,2,0,18,18,18,251.46445470000072,,,,,,,,,,,,,,,251.45152080000025,251.46445470000072,251.5516288000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,4,2,82,2,0,19,19,19,251.57849000000078,,,,,,,,,,,,,,,251.5519836000003,251.57849000000078,251.65148670000053,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,4,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,4,3,83,3,0,0,0,0,252.6774686000008,,,,,,,,,,,,251.65182249999998,251.6785619000002,252.65038780000032,252.65994180000052,252.6774686000008,252.75042500000018,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,4,3,83,3,0,1,1,1,252.7773597000005,,,,,,,,,,,,,,,252.7506910000002,252.7773597000005,252.85039630000028,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,4,3,83,3,0,2,2,2,252.87738630000058,,,,,,,,,,,,,,,252.85069199999998,252.87738630000058,252.95050510000056,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,4,3,83,3,0,3,3,3,252.9773380000006,,,,,,,,,,,,,,,252.95076990000052,252.9773380000006,253.05018070000006,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,4,3,83,3,0,4,4,4,253.07733780000035,,,,,,,,,,,,,,,253.0504634000008,253.07733780000035,253.14975030000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,4,3,83,3,0,5,5,5,253.16287920000013,,,,,,,,,,,,,,,253.15014490000067,253.16287920000013,253.24955040000077,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,4,3,83,3,0,6,6,6,253.26288139999997,,,,,,,,,,,,,,,253.24984780000068,253.26288139999997,253.3498236000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,4,3,83,3,0,7,7,7,253.37693280000076,,,,,,,,,,,,,,,253.35014930000034,253.37693280000076,253.44923500000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,4,3,83,3,0,8,8,8,253.46286959999998,,,,,,,,,,,,,,,253.4495037000006,253.46286959999998,253.54935600000044,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,4,3,83,3,0,9,9,9,253.5767646000004,,,,,,,,,,,,,,,253.54965300000003,253.5767646000004,253.64923200000067,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,4,3,83,3,0,10,10,10,253.66252780000013,,,,,,,,,,,,,,,253.6495448000005,253.66252780000013,253.7500686000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,4,3,83,3,0,11,11,11,253.77669480000077,,,,,,,,,,,,,,,253.7504682000008,253.77669480000077,253.84939170000052,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,4,3,83,3,0,12,12,12,253.87676800000008,,,,,,,,,,,,,,,253.84965890000058,253.87676800000008,253.94952530000046,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,4,3,83,3,0,13,13,13,253.97649870000077,,,,,,,,,,,,,,,253.9498263000005,253.97649870000077,254.04950910000025,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,4,3,83,3,0,14,14,14,254.07618420000017,,,,,,,,,,,,,,,254.04977320000035,254.07618420000017,254.14961690000018,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,4,3,83,3,0,15,15,15,254.17623060000005,,,,,,,,,,,,,,,254.14997390000008,254.17623060000005,254.24856270000055,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,4,3,83,3,0,16,16,16,254.26183990000027,,,,,,,,,,,,,,,254.24890720000076,254.26183990000027,254.34884710000006,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,4,3,83,3,0,17,17,17,254.36185020000084,,,,,,,,,,,,,,,254.34921740000027,254.36185020000084,254.44827180000084,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,4,3,83,3,0,18,18,18,254.46186170000055,,,,,,,,,,,,,,,254.44853950000015,254.46186170000055,254.54827960000057,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,4,3,83,3,0,19,19,19,254.56194800000048,,,,,,,,,,,,,,,254.54854330000035,254.56194800000048,254.64837550000084,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,4,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,4,4,84,4,0,0,0,0,255.67496890000075,,,,,,,,,,,,254.64876710000044,254.67588520000027,255.64787910000086,255.65742210000008,255.67496890000075,255.74799970000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,4,4,84,4,0,1,1,1,255.77471510000032,,,,,,,,,,,,,,,255.74829790000058,255.77471510000032,255.84784860000036,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,4,4,84,4,0,2,2,2,255.86039450000044,,,,,,,,,,,,,,,255.8481122000003,255.86039450000044,255.9473777000003,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,4,4,84,4,0,3,3,3,255.97499100000005,,,,,,,,,,,,,,,255.94766580000032,255.97499100000005,256.04730220000056,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,4,4,84,4,0,4,4,4,256.06023000000005,,,,,,,,,,,,,,,256.0476429,256.06023000000005,256.14712040000086,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,4,4,84,4,0,5,5,5,256.17460890000075,,,,,,,,,,,,,,,256.1474953000006,256.17460890000075,256.2470206000007,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,4,4,84,4,0,6,6,6,256.27437720000034,,,,,,,,,,,,,,,256.2473727000006,256.27437720000034,256.3474103000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,4,4,84,4,0,7,7,7,256.3744331000007,,,,,,,,,,,,,,,256.34792070000003,256.3744331000007,256.44700550000016,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,4,4,84,4,0,8,8,8,256.46000820000063,,,,,,,,,,,,,,,256.4473078000001,256.46000820000063,256.54657380000026,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,4,4,84,4,0,9,9,9,256.5740048000007,,,,,,,,,,,,,,,256.54687100000046,256.5740048000007,256.64669460000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,21,white,4,4,84,4,0,10,10,10,256.6599371000002,,,,,,,,,,,,,,,256.64700600000015,256.6599371000002,256.7466086000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,23,blue,4,4,84,4,0,11,11,11,256.7596476000008,,,,,,,,,,,,,,,256.74690050000027,256.7596476000008,256.8469728,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,25,yellow,4,4,84,4,0,12,12,12,256.87395710000055,,,,,,,,,,,,,,,256.84723700000086,256.87395710000055,256.9469719000008,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,27,orange,4,4,84,4,0,13,13,13,256.9738586000003,,,,,,,,,,,,,,,256.9472385000008,256.9738586000003,257.04631830000017,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,29,brown,4,4,84,4,0,14,14,14,257.0594004000004,,,,,,,,,,,,,,,257.04663810000056,257.0594004000004,257.1438753000002,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,31,purple,4,4,84,4,0,15,15,15,257.1590489,,,,,,,,,,,,,,,257.1441969000007,257.1590489,257.2485172000006,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,33,green,4,4,84,4,0,16,16,16,257.27341890000025,,,,,,,,,,,,,,,257.2489404000007,257.27341890000025,257.34828350000043,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,35,red,4,4,84,4,0,17,17,17,257.37327410000034,,,,,,,,,,,,,,,257.3485851000005,257.37327410000034,257.44670400000086,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,37,white,4,4,84,4,0,18,18,18,257.4740705000004,,,,,,,,,,,,,,,257.44737560000067,257.4740705000004,257.56496380000044,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
None,39,blue,4,4,84,4,0,19,19,19,257.59016170000086,,,,,,,,,,,,,,,257.56560380000064,257.59016170000086,257.6474702000005,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,4,4,84,4,,,,,,,,,,,,,,,,,,,,,,,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,4,5,85,5,0,0,0,0,258.67209249999996,,,,,,,,,,,,257.64818210000067,257.68994250000014,258.64291850000063,258.6529756,258.67209249999996,258.7449591000004,,,619168,001,2024-04-28_11h35.34.981,ArchivoPrueba,2024.1.1,None,2024-04-28 11h35.44.751028 -0500,
